Domain Code,Domain,Area Code (M49),Area,Year Code,Year,Item Code,Item,Months Code,Months,Unit,Value,Flag,Flag Description,Note
CP,Consumer Price Indices,616,Poland,2008,2008,23013,"Consumer Prices, Food Indices (2015 = 100)",7005,May,,86.98568,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,616,Poland,2008,2008,23013,"Consumer Prices, Food Indices (2015 = 100)",7006,June,,86.44395,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,616,Poland,2008,2008,23013,"Consumer Prices, Food Indices (2015 = 100)",7007,July,,85.51528,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,616,Poland,2008,2008,23013,"Consumer Prices, Food Indices (2015 = 100)",7008,August,,84.12228,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,616,Poland,2008,2008,23013,"Consumer Prices, Food Indices (2015 = 100)",7009,September,,84.664,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,616,Poland,2008,2008,23013,"Consumer Prices, Food Indices (2015 = 100)",7010,October,,85.3605,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,616,Poland,2008,2008,23013,"Consumer Prices, Food Indices (2015 = 100)",7011,November,,85.97962,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,616,Poland,2008,2008,23013,"Consumer Prices, Food Indices (2015 = 100)",7012,December,,86.67612,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,616,Poland,2009,2009,23013,"Consumer Prices, Food Indices (2015 = 100)",7001,January,,87.6048,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,616,Poland,2009,2009,23013,"Consumer Prices, Food Indices (2015 = 100)",7002,February,,88.14652,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,616,Poland,2009,2009,23013,"Consumer Prices, Food Indices (2015 = 100)",7003,March,,89.84909,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,616,Poland,2009,2009,23013,"Consumer Prices, Food Indices (2015 = 100)",7004,April,,91.31949,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,616,Poland,2009,2009,23013,"Consumer Prices, Food Indices (2015 = 100)",7005,May,,91.93861,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,616,Poland,2009,2009,23013,"Consumer Prices, Food Indices (2015 = 100)",7006,June,,90.93254,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,616,Poland,2009,2009,23013,"Consumer Prices, Food Indices (2015 = 100)",7007,July,,89.84909,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,616,Poland,2009,2009,23013,"Consumer Prices, Food Indices (2015 = 100)",7008,August,,88.68825,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,616,Poland,2009,2009,23013,"Consumer Prices, Food Indices (2015 = 100)",7009,September,,88.53347,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,616,Poland,2009,2009,23013,"Consumer Prices, Food Indices (2015 = 100)",7010,October,,88.76564,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,616,Poland,2009,2009,23013,"Consumer Prices, Food Indices (2015 = 100)",7011,November,,89.38476,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,616,Poland,2009,2009,23013,"Consumer Prices, Food Indices (2015 = 100)",7012,December,,89.84909,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,616,Poland,2010,2010,23013,"Consumer Prices, Food Indices (2015 = 100)",7001,January,,90.62299,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,616,Poland,2010,2010,23013,"Consumer Prices, Food Indices (2015 = 100)",7002,February,,90.93254,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,616,Poland,2010,2010,23013,"Consumer Prices, Food Indices (2015 = 100)",7003,March,,91.2421,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,616,Poland,2010,2010,23013,"Consumer Prices, Food Indices (2015 = 100)",7004,April,,91.86121,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,616,Poland,2010,2010,23013,"Consumer Prices, Food Indices (2015 = 100)",7005,May,,92.48033,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,616,Poland,2010,2010,23013,"Consumer Prices, Food Indices (2015 = 100)",7006,June,,92.94466,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,616,Poland,2010,2010,23013,"Consumer Prices, Food Indices (2015 = 100)",7007,July,,91.93861,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,616,Poland,2010,2010,23013,"Consumer Prices, Food Indices (2015 = 100)",7008,August,,90.62299,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,616,Poland,2010,2010,23013,"Consumer Prices, Food Indices (2015 = 100)",7009,September,,92.24816,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,616,Poland,2010,2010,23013,"Consumer Prices, Food Indices (2015 = 100)",7010,October,,93.17683,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,616,Poland,2010,2010,23013,"Consumer Prices, Food Indices (2015 = 100)",7011,November,,93.33161,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,616,Poland,2010,2010,23013,"Consumer Prices, Food Indices (2015 = 100)",7012,December,,93.33161,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,616,Poland,2011,2011,23013,"Consumer Prices, Food Indices (2015 = 100)",7001,January,,95.03418,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,616,Poland,2011,2011,23013,"Consumer Prices, Food Indices (2015 = 100)",7002,February,,95.73068,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,616,Poland,2011,2011,23013,"Consumer Prices, Food Indices (2015 = 100)",7003,March,,97.74281,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,616,Poland,2011,2011,23013,"Consumer Prices, Food Indices (2015 = 100)",7004,April,,98.5167,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,616,Poland,2011,2011,23013,"Consumer Prices, Food Indices (2015 = 100)",7005,May,,99.83232,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,616,Poland,2011,2011,23013,"Consumer Prices, Food Indices (2015 = 100)",7006,June,,98.05237,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,616,Poland,2011,2011,23013,"Consumer Prices, Food Indices (2015 = 100)",7007,July,,96.3498,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,616,Poland,2011,2011,23013,"Consumer Prices, Food Indices (2015 = 100)",7008,August,,95.03418,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,616,Poland,2011,2011,23013,"Consumer Prices, Food Indices (2015 = 100)",7009,September,,94.8794,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,616,Poland,2011,2011,23013,"Consumer Prices, Food Indices (2015 = 100)",7010,October,,95.80807,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,616,Poland,2011,2011,23013,"Consumer Prices, Food Indices (2015 = 100)",7011,November,,96.96892,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,616,Poland,2011,2011,23013,"Consumer Prices, Food Indices (2015 = 100)",7012,December,,97.74281,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,616,Poland,2012,2012,23013,"Consumer Prices, Food Indices (2015 = 100)",7001,January,,99.2906,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,616,Poland,2012,2012,23013,"Consumer Prices, Food Indices (2015 = 100)",7002,February,,99.9871,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,616,Poland,2012,2012,23013,"Consumer Prices, Food Indices (2015 = 100)",7003,March,,101.2253,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,616,Poland,2012,2012,23013,"Consumer Prices, Food Indices (2015 = 100)",7004,April,,101.4575,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,616,Poland,2012,2012,23013,"Consumer Prices, Food Indices (2015 = 100)",7005,May,,102.2314,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,616,Poland,2012,2012,23013,"Consumer Prices, Food Indices (2015 = 100)",7006,June,,102.9279,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,616,Poland,2012,2012,23013,"Consumer Prices, Food Indices (2015 = 100)",7007,July,,100.8384,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,616,Poland,2012,2012,23013,"Consumer Prices, Food Indices (2015 = 100)",7008,August,,99.75494,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,616,Poland,2012,2012,23013,"Consumer Prices, Food Indices (2015 = 100)",7009,September,,99.67754,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,616,Poland,2012,2012,23013,"Consumer Prices, Food Indices (2015 = 100)",7010,October,,100.2967,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,616,Poland,2012,2012,23013,"Consumer Prices, Food Indices (2015 = 100)",7011,November,,100.761,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,616,Poland,2012,2012,23013,"Consumer Prices, Food Indices (2015 = 100)",7012,December,,101.5349,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,616,Poland,2013,2013,23013,"Consumer Prices, Food Indices (2015 = 100)",7001,January,,102.8505,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,616,Poland,2013,2013,23013,"Consumer Prices, Food Indices (2015 = 100)",7002,February,,102.6183,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,616,Poland,2013,2013,23013,"Consumer Prices, Food Indices (2015 = 100)",7003,March,,102.6957,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,616,Poland,2013,2013,23013,"Consumer Prices, Food Indices (2015 = 100)",7004,April,,103.0827,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,616,Poland,2013,2013,23013,"Consumer Prices, Food Indices (2015 = 100)",7005,May,,103.7792,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,616,Poland,2013,2013,23013,"Consumer Prices, Food Indices (2015 = 100)",7006,June,,103.4696,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,616,Poland,2013,2013,23013,"Consumer Prices, Food Indices (2015 = 100)",7007,July,,103.1601,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,616,Poland,2013,2013,23013,"Consumer Prices, Food Indices (2015 = 100)",7008,August,,101.9218,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,616,Poland,2013,2013,23013,"Consumer Prices, Food Indices (2015 = 100)",7009,September,,101.9218,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,616,Poland,2013,2013,23013,"Consumer Prices, Food Indices (2015 = 100)",7010,October,,101.8444,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,616,Poland,2013,2013,23013,"Consumer Prices, Food Indices (2015 = 100)",7011,November,,102.0766,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,616,Poland,2013,2013,23013,"Consumer Prices, Food Indices (2015 = 100)",7012,December,,102.7731,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,616,Poland,2014,2014,23013,"Consumer Prices, Food Indices (2015 = 100)",7001,January,,104.3209,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,616,Poland,2014,2014,23013,"Consumer Prices, Food Indices (2015 = 100)",7002,February,,104.0887,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,616,Poland,2014,2014,23013,"Consumer Prices, Food Indices (2015 = 100)",7003,March,,103.7792,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,616,Poland,2014,2014,23013,"Consumer Prices, Food Indices (2015 = 100)",7004,April,,103.2375,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,616,Poland,2014,2014,23013,"Consumer Prices, Food Indices (2015 = 100)",7005,May,,102.8505,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,616,Poland,2014,2014,23013,"Consumer Prices, Food Indices (2015 = 100)",7006,June,,102.541,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,616,Poland,2014,2014,23013,"Consumer Prices, Food Indices (2015 = 100)",7007,July,,101.3801,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,616,Poland,2014,2014,23013,"Consumer Prices, Food Indices (2015 = 100)",7008,August,,99.75494,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,616,Poland,2014,2014,23013,"Consumer Prices, Food Indices (2015 = 100)",7009,September,,99.83232,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,616,Poland,2014,2014,23013,"Consumer Prices, Food Indices (2015 = 100)",7010,October,,99.60015,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,616,Poland,2014,2014,23013,"Consumer Prices, Food Indices (2015 = 100)",7011,November,,99.52277,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,616,Poland,2014,2014,23013,"Consumer Prices, Food Indices (2015 = 100)",7012,December,,99.52277,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,616,Poland,2015,2015,23013,"Consumer Prices, Food Indices (2015 = 100)",7001,January,,100.2967,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,616,Poland,2015,2015,23013,"Consumer Prices, Food Indices (2015 = 100)",7002,February,,100.2967,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,616,Poland,2015,2015,23013,"Consumer Prices, Food Indices (2015 = 100)",7003,March,,100.2193,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,616,Poland,2015,2015,23013,"Consumer Prices, Food Indices (2015 = 100)",7004,April,,100.8384,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,616,Poland,2015,2015,23013,"Consumer Prices, Food Indices (2015 = 100)",7005,May,,100.6062,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,616,Poland,2015,2015,23013,"Consumer Prices, Food Indices (2015 = 100)",7006,June,,100.6836,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,616,Poland,2015,2015,23013,"Consumer Prices, Food Indices (2015 = 100)",7007,July,,99.60015,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,616,Poland,2015,2015,23013,"Consumer Prices, Food Indices (2015 = 100)",7008,August,,98.90365,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,616,Poland,2015,2015,23013,"Consumer Prices, Food Indices (2015 = 100)",7009,September,,99.52277,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,616,Poland,2015,2015,23013,"Consumer Prices, Food Indices (2015 = 100)",7010,October,,99.90971,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,616,Poland,2015,2015,23013,"Consumer Prices, Food Indices (2015 = 100)",7011,November,,99.60015,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,616,Poland,2015,2015,23013,"Consumer Prices, Food Indices (2015 = 100)",7012,December,,99.52277,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,616,Poland,2016,2016,23013,"Consumer Prices, Food Indices (2015 = 100)",7001,January,,100.5288,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,616,Poland,2016,2016,23013,"Consumer Prices, Food Indices (2015 = 100)",7002,February,,100.8384,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,616,Poland,2016,2016,23013,"Consumer Prices, Food Indices (2015 = 100)",7003,March,,101.2253,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,616,Poland,2016,2016,23013,"Consumer Prices, Food Indices (2015 = 100)",7004,April,,101.5349,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,616,Poland,2016,2016,23013,"Consumer Prices, Food Indices (2015 = 100)",7005,May,,101.4575,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,616,Poland,2016,2016,23013,"Consumer Prices, Food Indices (2015 = 100)",7006,June,,101.6897,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,616,Poland,2016,2016,23013,"Consumer Prices, Food Indices (2015 = 100)",7007,July,,100.6836,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,616,Poland,2016,2016,23013,"Consumer Prices, Food Indices (2015 = 100)",7008,August,,100.1419,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,616,Poland,2016,2016,23013,"Consumer Prices, Food Indices (2015 = 100)",7009,September,,99.90971,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,616,Poland,2016,2016,23013,"Consumer Prices, Food Indices (2015 = 100)",7010,October,,100.374,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,616,Poland,2016,2016,23013,"Consumer Prices, Food Indices (2015 = 100)",7011,November,,100.761,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,616,Poland,2016,2016,23013,"Consumer Prices, Food Indices (2015 = 100)",7012,December,,101.9992,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,616,Poland,2017,2017,23013,"Consumer Prices, Food Indices (2015 = 100)",7001,January,,103.8566,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,616,Poland,2017,2017,23013,"Consumer Prices, Food Indices (2015 = 100)",7002,February,,104.8626,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,616,Poland,2017,2017,23013,"Consumer Prices, Food Indices (2015 = 100)",7003,March,,104.4757,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,616,Poland,2017,2017,23013,"Consumer Prices, Food Indices (2015 = 100)",7004,April,,104.4757,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,616,Poland,2017,2017,23013,"Consumer Prices, Food Indices (2015 = 100)",7005,May,,105.327,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,616,Poland,2017,2017,23013,"Consumer Prices, Food Indices (2015 = 100)",7006,June,,105.4044,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,616,Poland,2017,2017,23013,"Consumer Prices, Food Indices (2015 = 100)",7007,July,,105.1722,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,616,Poland,2017,2017,23013,"Consumer Prices, Food Indices (2015 = 100)",7008,August,,104.5531,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,616,Poland,2017,2017,23013,"Consumer Prices, Food Indices (2015 = 100)",7009,September,,104.94,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,616,Poland,2017,2017,23013,"Consumer Prices, Food Indices (2015 = 100)",7010,October,,105.8687,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,616,Poland,2017,2017,23013,"Consumer Prices, Food Indices (2015 = 100)",7011,November,,106.9521,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,616,Poland,2017,2017,23013,"Consumer Prices, Food Indices (2015 = 100)",7012,December,,107.4939,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,616,Poland,2018,2018,23013,"Consumer Prices, Food Indices (2015 = 100)",7001,January,,108.8095,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,616,Poland,2018,2018,23013,"Consumer Prices, Food Indices (2015 = 100)",7002,February,,108.3452,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,616,Poland,2018,2018,23013,"Consumer Prices, Food Indices (2015 = 100)",7003,March,,108.2678,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,616,Poland,2018,2018,23013,"Consumer Prices, Food Indices (2015 = 100)",7004,April,,108.7321,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,616,Poland,2018,2018,23013,"Consumer Prices, Food Indices (2015 = 100)",7005,May,,108.4225,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,616,Poland,2018,2018,23013,"Consumer Prices, Food Indices (2015 = 100)",7006,June,,108.1904,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,616,Poland,2018,2018,23013,"Consumer Prices, Food Indices (2015 = 100)",7007,July,,107.4165,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,616,Poland,2018,2018,23013,"Consumer Prices, Food Indices (2015 = 100)",7008,August,,106.6426,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,616,Poland,2018,2018,23013,"Consumer Prices, Food Indices (2015 = 100)",7009,September,,107.2617,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,616,Poland,2018,2018,23013,"Consumer Prices, Food Indices (2015 = 100)",7010,October,,107.726,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,616,Poland,2018,2018,23013,"Consumer Prices, Food Indices (2015 = 100)",7011,November,,107.726,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,616,Poland,2018,2018,23013,"Consumer Prices, Food Indices (2015 = 100)",7012,December,,108.4999,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,616,Poland,2019,2019,23013,"Consumer Prices, Food Indices (2015 = 100)",7001,January,,109.6608,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,616,Poland,2019,2019,23013,"Consumer Prices, Food Indices (2015 = 100)",7002,February,,110.6668,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,616,Poland,2019,2019,23013,"Consumer Prices, Food Indices (2015 = 100)",7003,March,,111.1312,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,616,Poland,2019,2019,23013,"Consumer Prices, Food Indices (2015 = 100)",7004,April,,112.2146,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,616,Poland,2019,2019,23013,"Consumer Prices, Food Indices (2015 = 100)",7005,May,,113.7624,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,616,Poland,2019,2019,23013,"Consumer Prices, Food Indices (2015 = 100)",7006,June,,114.072,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,616,Poland,2019,2019,23013,"Consumer Prices, Food Indices (2015 = 100)",7007,July,,114.3815,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,616,Poland,2019,2019,23013,"Consumer Prices, Food Indices (2015 = 100)",7008,August,,114.072,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,616,Poland,2019,2019,23013,"Consumer Prices, Food Indices (2015 = 100)",7009,September,,113.8398,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,616,Poland,2019,2019,23013,"Consumer Prices, Food Indices (2015 = 100)",7010,October,,114.1494,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,616,Poland,2019,2019,23013,"Consumer Prices, Food Indices (2015 = 100)",7011,November,,114.4589,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,616,Poland,2019,2019,23013,"Consumer Prices, Food Indices (2015 = 100)",7012,December,,115.8519,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,616,Poland,2020,2020,23013,"Consumer Prices, Food Indices (2015 = 100)",7001,January,,118.0188,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,616,Poland,2020,2020,23013,"Consumer Prices, Food Indices (2015 = 100)",7002,February,,118.9475,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,616,Poland,2020,2020,23013,"Consumer Prices, Food Indices (2015 = 100)",7003,March,,119.8762,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,616,Poland,2020,2020,23013,"Consumer Prices, Food Indices (2015 = 100)",7004,April,,120.2631,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,616,Poland,2020,2020,23013,"Consumer Prices, Food Indices (2015 = 100)",7005,May,,120.4953,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,616,Poland,2020,2020,23013,"Consumer Prices, Food Indices (2015 = 100)",7006,June,,120.3405,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,616,Poland,2020,2020,23013,"Consumer Prices, Food Indices (2015 = 100)",7007,July,,118.6379,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,616,Poland,2020,2020,23013,"Consumer Prices, Food Indices (2015 = 100)",7008,August,,117.3223,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,616,Poland,2020,2020,23013,"Consumer Prices, Food Indices (2015 = 100)",7009,September,,116.858,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,616,Poland,2020,2020,23013,"Consumer Prices, Food Indices (2015 = 100)",7010,October,,116.7032,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,616,Poland,2020,2020,23013,"Consumer Prices, Food Indices (2015 = 100)",7011,November,,116.5484,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,616,Poland,2020,2020,23013,"Consumer Prices, Food Indices (2015 = 100)",7012,December,,116.5484,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,616,Poland,2021,2021,23013,"Consumer Prices, Food Indices (2015 = 100)",7001,January,,118.7927,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,616,Poland,2021,2021,23013,"Consumer Prices, Food Indices (2015 = 100)",7002,February,,119.4892,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,616,Poland,2021,2021,23013,"Consumer Prices, Food Indices (2015 = 100)",7003,March,,120.3405,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,616,Poland,2021,2021,23013,"Consumer Prices, Food Indices (2015 = 100)",7004,April,,121.5787,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,616,Poland,2021,2021,23013,"Consumer Prices, Food Indices (2015 = 100)",7005,May,,122.2752,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,616,Poland,2021,2021,23013,"Consumer Prices, Food Indices (2015 = 100)",7006,June,,122.43,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,616,Poland,2021,2021,23013,"Consumer Prices, Food Indices (2015 = 100)",7007,July,,121.9657,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,616,Poland,2021,2021,23013,"Consumer Prices, Food Indices (2015 = 100)",7008,August,,121.7335,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,616,Poland,2021,2021,23013,"Consumer Prices, Food Indices (2015 = 100)",7009,September,,121.8883,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,616,Poland,2021,2021,23013,"Consumer Prices, Food Indices (2015 = 100)",7010,October,,122.5074,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,616,Poland,2021,2021,23013,"Consumer Prices, Food Indices (2015 = 100)",7011,November,,124.1326,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,616,Poland,2021,2021,23013,"Consumer Prices, Food Indices (2015 = 100)",7012,December,,126.7638,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,616,Poland,2022,2022,23013,"Consumer Prices, Food Indices (2015 = 100)",7001,January,,130.0916,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,616,Poland,2022,2022,23013,"Consumer Prices, Food Indices (2015 = 100)",7002,February,,128.776,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,616,Poland,2022,2022,23013,"Consumer Prices, Food Indices (2015 = 100)",7003,March,,131.6394,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,616,Poland,2022,2022,23013,"Consumer Prices, Food Indices (2015 = 100)",7004,April,,137.0566,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,616,Poland,2022,2022,23013,"Consumer Prices, Food Indices (2015 = 100)",7005,May,,138.8366,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,616,Poland,2022,2022,23013,"Consumer Prices, Food Indices (2015 = 100)",7006,June,,139.8426,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,616,Poland,2022,2022,23013,"Consumer Prices, Food Indices (2015 = 100)",7007,July,,140.6939,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,616,Poland,2022,2022,23013,"Consumer Prices, Food Indices (2015 = 100)",7008,August,,142.9382,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,616,Poland,2022,2022,23013,"Consumer Prices, Food Indices (2015 = 100)",7009,September,,145.3373,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,620,Portugal,2000,2000,23013,"Consumer Prices, Food Indices (2015 = 100)",7001,January,,78.37997,X,Figure from international organizations,base year is 2015
